9779,Tutee0756,9,남성,중국어,초급,주말,오후
9780,Tutee0757,9,남성,중국어,초급,평일,"오후, 저녁"
9781,Tutee0758,8,여성,베트남어,초급,주말,"오전, 오후"
9782,Tutee0759,10,여성,중국어,중급,주말,저녁
9783,Tutee0760,7,남성,베트남어,고급,평일,"오후, 저녁"
9784,Tutee0761,10,남성,베트남어,고급,주말,"오전, 저녁"
9785,Tutee0762,10,남성,중국어,초급,평일,오후
9786,Tutee0763,9,여성,중국어,중급,평일,저녁
9787,Tutee0764,7,남성,베트남어,초급,주말,"오후, 저녁"
9788,Tutee0765,10,남성,중국어,초급,평일,오전
9789,Tutee0766,8,남성,한국어,고급,평일,"오후, 저녁"
9790,Tutee0767,9,여성,중국어,중급,평일,"오전, 오후"
9791,Tutee0768,9,여성,중국어,중급,주말,"오전, 오후"
9792,Tutee0769,10,남성,베트남어,초급,주말,"오전, 오후"
9793,Tutee0770,10,남성,중국어,고급,평일,"오전, 오후, 저녁"
9794,Tutee0771,9,여성,베트남어,초급,주말,오후
9795,Tutee0772,8,남성,베트남어,중급,평일,"오전, 저녁"
9796,Tutee0773,7,남성,중국어,초급,주말,"오전, 오후"
9797,Tutee0774,9,남성,베트남어,중급,주말,오전
9798,Tutee0775,9,여성,베트남어,초급,주말,오후
9799,Tutee0776,10,여성,베트남어,고급,주말,오후
9800,Tutee0777,10,남성,한국어,중급,주말,오전
9801,Tutee0778,7,여성,중국어,중급,평일,저녁
9802,Tutee0779,9,남성,중국어,초급,평일,"오후, 저녁"
9803,Tutee0780,10,여성,중국어,초급,평일,오후
9804,Tutee0781,7,남성,베트남어,고급,평일,"오전, 오후, 저녁"
9805,Tutee0782,8,여성,한국어,중급,주말,"오전, 오후, 저녁"
9806,Tutee0783,9,여성,중국어,중급,주말,"오전, 오후"
9807,Tutee0784,8,여성,중국어,초급,평일,"오전, 오후"
9808,Tutee0785,7,남성,중국어,고급,평일,"오전, 오후"
9809,Tutee0786,8,남성,한국어,초급,주말,오후
9810,Tutee0787,10,남성,베트남어,고급,주말,저녁
9811,Tutee0788,9,남성,한국어,초급,주말,저녁
9812,Tutee0789,8,여성,베트남어,초급,평일,저녁
9813,Tutee0790,10,여성,한국어,중급,주말,"오전, 오후, 저녁"
9814,Tutee0791,8,남성,중국어,중급,평일,저녁
9815,Tutee0792,10,남성,중국어,중급,주말,"오전, 저녁"
9816,Tutee0793,10,남성,한국어,고급,주말,저녁
9817,Tutee0794,8,남성,한국어,중급,평일,"오후, 저녁"
9818,Tutee0795,10,남성,베트남어,초급,평일,저녁
9819,Tutee0796,9,여성,한국어,중급,주말,"오후, 저녁"
9820,Tutee0797,8,여성,중국어,고급,평일,오전
9821,Tutee0798,9,남성,중국어,초급,평일,"오전, 오후, 저녁"
9822,Tutee0799,9,남성,한국어,중급,평일,"오전, 오후"
9823,Tutee0800,7,남성,베트남어,초급,주말,"오전, 저녁"
9824,Tutee0801,10,남성,한국어,중급,주말,"오전, 오후"
9825,Tutee0802,9,여성,중국어,고급,평일,"오후, 저녁"
9826,Tutee0803,9,남성,한국어,초급,주말,오전
9827,Tutee0804,7,남성,베트남어,고급,주말,오후
9828,Tutee0805,10,남성,베트남어,고급,주말,"오전, 오후"
9829,Tutee0806,7,여성,한국어,중급,주말,"오전, 저녁"
9830,Tutee0807,8,여성,베트남어,초급,주말,"오전, 저녁"
9831,Tutee0808,8,여성,중국어,고급,주말,오전
9832,Tutee0809,9,남성,베트남어,고급,주말,"오전, 저녁"
9833,Tutee0810,8,여성,베트남어,초급,평일,"오전, 오후, 저녁"
9834,Tutee0811,7,여성,중국어,중급,주말,저녁
9835,Tutee0812,10,남성,한국어,초급,주말,"오전, 저녁"
9836,Tutee0813,7,남성,베트남어,고급,주말,저녁
9837,Tutee0814,9,여성,한국어,고급,주말,"오후, 저녁"
9838,Tutee0815,7,여성,중국어,초급,주말,오후
9839,Tutee0816,7,남성,베트남어,초급,평일,"오전, 저녁"
9840,Tutee0817,7,남성,중국어,초급,주말,저녁
9841,Tutee0818,7,남성,한국어,중급,평일,"오전, 저녁"
9842,Tutee0819,8,여성,중국어,초급,주말,저녁
9843,Tutee0820,7,남성,한국어,고급,평일,오후
9844,Tutee0821,9,여성,한국어,초급,평일,오후
9845,Tutee0822,9,남성,중국어,초급,평일,"오전, 오후"
9846,Tutee0823,10,여성,중국어,초급,주말,"오전, 오후, 저녁"
9847,Tutee0824,10,남성,중국어,고급,주말,"오후, 저녁"
9848,Tutee0825,7,여성,베트남어,초급,주말,"오전, 저녁"
9849,Tutee0826,9,여성,한국어,초급,평일,"오후, 저녁"
9850,Tutee0827,10,남성,한국어,초급,평일,"오후, 저녁"
9851,Tutee0828,7,여성,한국어,초급,주말,저녁
9852,Tutee0829,7,여성,베트남어,중급,주말,오전
9853,Tutee0830,10,남성,한국어,초급,평일,"오후, 저녁"
9854,Tutee0831,8,여성,베트남어,초급,주말,"오전, 저녁"
9855,Tutee0832,7,여성,중국어,초급,주말,"오전, 오후"
9856,Tutee0833,8,남성,중국어,고급,주말,"오전, 저녁"
9857,Tutee0834,7,남성,베트남어,고급,평일,"오전, 저녁"
9858,Tutee0835,10,여성,중국어,초급,주말,"오후, 저녁"
9859,Tutee0836,9,여성,중국어,초급,평일,오전
9860,Tutee0837,8,여성,베트남어,고급,주말,"오전, 오후"
9861,Tutee0838,7,여성,중국어,고급,평일,오전
9862,Tutee0839,8,남성,한국어,초급,주말,오전
9863,Tutee0840,9,여성,베트남어,초급,주말,"오후, 저녁"
9864,Tutee0841,8,여성,한국어,고급,주말,"오후, 저녁"
9865,Tutee0842,10,여성,중국어,중급,평일,오전
9866,Tutee0843,8,여성,한국어,초급,평일,"오후, 저녁"
9867,Tutee0844,9,여성,베트남어,초급,평일,"오전, 오후, 저녁"
9868,Tutee0845,7,남성,중국어,중급,주말,오전
9869,Tutee0846,10,여성,한국어,고급,주말,오후
9870,Tutee0847,10,여성,베트남어,중급,주말,"오전, 저녁"
9871,Tutee0848,9,여성,한국어,초급,주말,오전
9872,Tutee0849,9,남성,베트남어,초급,평일,저녁
9873,Tutee0850,10,여성,중국어,중급,평일,"오전, 저녁"
9874,Tutee0851,10,남성,중국어,초급,평일,"오전, 저녁"
9875,Tutee0852,7,남성,한국어,초급,평일,오전
9876,Tutee0853,9,여성,베트남어,초급,평일,"오전, 오후"
9877,Tutee0854,10,남성,한국어,초급,평일,오후
9878,Tutee0855,7,남성,베트남어,초급,주말,"오후, 저녁"
9879,Tutee0856,7,남성,한국어,중급,평일,"오전, 오후, 저녁"
9880,Tutee0857,10,여성,한국어,초급,평일,"오전, 저녁"
9881,Tutee0858,7,남성,한국어,고급,평일,"오전, 오후"
9882,Tutee0859,8,여성,베트남어,중급,평일,저녁
9883,Tutee0860,7,남성,베트남어,고급,평일,"오전, 오후, 저녁"
9884,Tutee0861,10,남성,한국어,고급,주말,"오전, 오후"
9885,Tutee0862,8,여성,베트남어,고급,평일,오후
9886,Tutee0863,7,여성,베트남어,고급,평일,오전
9887,Tutee0864,10,남성,베트남어,고급,주말,저녁
9888,Tutee0865,9,남성,한국어,고급,평일,"오후, 저녁"
9889,Tutee0866,8,여성,한국어,고급,평일,"오전, 저녁"
9890,Tutee0867,10,여성,베트남어,초급,평일,오전
9891,Tutee0868,8,여성,중국어,고급,평일,"오후, 저녁"
9892,Tutee0869,7,여성,한국어,고급,평일,"오전, 오후"
9893,Tutee0870,8,남성,한국어,고급,평일,오전
9894,Tutee0871,9,남성,한국어,고급,주말,오후
9895,Tutee0872,9,여성,중국어,초급,평일,"오후, 저녁"
9896,Tutee0873,7,여성,중국어,고급,평일,"오전, 오후"
9897,Tutee0874,7,남성,중국어,고급,평일,"오후, 저녁"
9898,Tutee0875,8,여성,한국어,중급,평일,"오전, 오후"
9899,Tutee0876,9,남성,중국어,고급,평일,"오전, 오후, 저녁"
9900,Tutee0877,8,남성,한국어,초급,주말,"오후, 저녁"
9901,Tutee0878,8,여성,베트남어,고급,평일,"오전, 오후"
9902,Tutee0879,10,남성,베트남어,고급,평일,"오전, 오후"
9903,Tutee0880,10,여성,한국어,초급,주말,"오전, 오후, 저녁"
9904,Tutee0881,8,여성,베트남어,중급,평일,오전
9905,Tutee0882,7,남성,한국어,중급,주말,"오전, 오후"
9906,Tutee0883,9,여성,한국어,고급,주말,오전
9907,Tutee0884,10,여성,한국어,중급,평일,"오전, 오후, 저녁"
9908,Tutee0885,7,남성,베트남어,고급,주말,"오후, 저녁"
9909,Tutee0886,10,남성,한국어,고급,주말,"오후, 저녁"
9910,Tutee0887,9,남성,베트남어,고급,평일,"오전, 저녁"
9911,Tutee0888,8,여성,베트남어,초급,주말,오후
9912,Tutee0889,9,여성,한국어,중급,평일,오전
9913,Tutee0890,7,여성,베트남어,고급,주말,오전
9914,Tutee0891,8,남성,중국어,중급,주말,"오후, 저녁"
9915,Tutee0892,9,여성,베트남어,초급,주말,"오전, 오후"
9916,Tutee0893,10,남성,한국어,중급,평일,오전
9917,Tutee0894,8,남성,중국어,초급,평일,"오후, 저녁"
9918,Tutee0895,7,여성,한국어,고급,평일,저녁
9919,Tutee0896,8,여성,베트남어,초급,주말,저녁
9920,Tutee0897,7,남성,중국어,고급,주말,"오후, 저녁"
9921,Tutee0898,7,남성,베트남어,중급,평일,오전
9922,Tutee0899,10,여성,중국어,초급,평일,"오전, 저녁"
9923,Tutee0900,8,여성,한국어,초급,평일,저녁
9924,Tutee0901,10,남성,한국어,초급,주말,"오전, 오후"
9925,Tutee0902,8,남성,베트남어,고급,평일,저녁
9926,Tutee0903,7,여성,한국어,초급,주말,"오전, 저녁"
9927,Tutee0904,10,남성,중국어,초급,주말,"오전, 오후"
9928,Tutee0905,7,여성,베트남어,초급,평일,저녁
9929,Tutee0906,10,여성,중국어,초급,주말,오후
9930,Tutee0907,9,남성,베트남어,중급,평일,"오전, 저녁"
9931,Tutee0908,9,남성,베트남어,고급,평일,"오전, 오후"
9932,Tutee0909,8,남성,베트남어,중급,평일,오전
9933,Tutee0910,9,남성,중국어,고급,평일,"오전, 오후"
9934,Tutee0911,9,여성,중국어,중급,평일,"오전, 오후, 저녁"
9935,Tutee0912,10,남성,중국어,고급,평일,"오전, 저녁"
9936,Tutee0913,7,남성,베트남어,중급,주말,"오전, 저녁"
9937,Tutee0914,7,여성,중국어,초급,평일,오전
9938,Tutee0915,8,남성,한국어,중급,주말,저녁
9939,Tutee0916,9,여성,중국어,중급,평일,저녁
9940,Tutee0917,8,여성,베트남어,초급,평일,"오전, 오후"
9941,Tutee0918,9,여성,한국어,중급,주말,오후
9942,Tutee0919,7,남성,베트남어,고급,평일,저녁
9943,Tutee0920,9,여성,한국어,고급,평일,저녁
9944,Tutee0921,8,남성,한국어,초급,평일,"오후, 저녁"
9945,Tutee0922,7,남성,베트남어,중급,주말,"오후, 저녁"
9946,Tutee0923,9,여성,한국어,초급,주말,"오전, 오후, 저녁"
9947,Tutee0924,9,남성,베트남어,중급,평일,오후
9948,Tutee0925,7,남성,중국어,고급,주말,"오후, 저녁"
9949,Tutee0926,10,남성,한국어,고급,평일,"오전, 오후, 저녁"
9950,Tutee0927,7,남성,베트남어,초급,주말,"오후, 저녁"
9951,Tutee0928,7,남성,중국어,중급,평일,"오전, 저녁"
9952,Tutee0929,9,여성,한국어,고급,주말,"오후, 저녁"
9953,Tutee0930,10,여성,베트남어,초급,주말,"오전, 오후"
9954,Tutee0931,9,남성,한국어,고급,평일,저녁
9955,Tutee0932,10,남성,한국어,중급,평일,오전
9956,Tutee0933,10,남성,베트남어,초급,평일,저녁
9957,Tutee0934,7,남성,중국어,초급,평일,오후
9958,Tutee0935,9,남성,베트남어,중급,주말,"오전, 저녁"
9959,Tutee0936,7,남성,중국어,중급,평일,저녁
9960,Tutee0937,8,여성,한국어,초급,주말,오전
9961,Tutee0938,9,여성,중국어,고급,주말,"오전, 오후"
9962,Tutee0939,7,남성,중국어,고급,평일,"오후, 저녁"
9963,Tutee0940,7,여성,베트남어,고급,주말,"오전, 저녁"
9964,Tutee0941,7,남성,중국어,중급,주말,"오전, 오후"
9965,Tutee0942,9,남성,한국어,초급,평일,"오전, 저녁"
9966,Tutee0943,9,남성,한국어,중급,평일,오후
9967,Tutee0944,9,여성,베트남어,중급,주말,오후
9968,Tutee0945,8,여성,중국어,중급,평일,"오전, 오후"
9969,Tutee0946,9,여성,한국어,초급,주말,"오후, 저녁"
9970,Tutee0947,10,여성,베트남어,초급,주말,저녁
9971,Tutee0948,9,남성,중국어,중급,평일,"오전, 오후"
9972,Tutee0949,9,여성,베트남어,초급,평일,"오후, 저녁"
9973,Tutee0950,10,남성,중국어,고급,주말,오전
9974,Tutee0951,8,여성,중국어,초급,주말,저녁
9975,Tutee0952,8,남성,베트남어,고급,평일,"오전, 오후, 저녁"
9976,Tutee0953,9,여성,한국어,고급,주말,"오전, 오후, 저녁"
9977,Tutee0954,7,여성,한국어,초급,주말,"오전, 오후, 저녁"
9978,Tutee0955,10,남성,중국어,중급,평일,"오후, 저녁"
9979,Tutee0956,9,남성,한국어,고급,평일,"오전, 오후, 저녁"
9980,Tutee0957,10,남성,중국어,고급,평일,"오전, 저녁"
9981,Tutee0958,10,여성,한국어,고급,주말,"오후, 저녁"
9982,Tutee0959,8,여성,베트남어,고급,주말,"오전, 오후"
9983,Tutee0960,7,남성,베트남어,중급,주말,"오전, 오후"
9984,Tutee0961,9,남성,한국어,초급,주말,"오후, 저녁"
9985,Tutee0962,10,남성,한국어,고급,주말,저녁
9986,Tutee0963,10,여성,베트남어,중급,평일,"오후, 저녁"
9987,Tutee0964,9,남성,중국어,중급,평일,"오후, 저녁"
9988,Tutee0965,10,남성,한국어,고급,평일,저녁
9989,Tutee0966,10,남성,한국어,고급,주말,"오후, 저녁"
9990,Tutee0967,9,남성,한국어,고급,주말,"오전, 오후"
9991,Tutee0968,7,남성,중국어,중급,주말,"오전, 오후, 저녁"
9992,Tutee0969,10,남성,베트남어,중급,주말,"오후, 저녁"
9993,Tutee0970,7,여성,중국어,중급,평일,"오후, 저녁"
9994,Tutee0971,8,남성,베트남어,초급,주말,"오전, 저녁"
9995,Tutee0972,8,여성,중국어,초급,주말,"오전, 오후"
9996,Tutee0973,9,남성,중국어,초급,주말,"오전, 오후"
9997,Tutee0974,9,여성,한국어,중급,주말,저녁
9998,Tutee0975,8,여성,한국어,중급,평일,저녁
9999,Tutee0976,10,여성,베트남어,초급,주말,오후
10000,Tutee0977,7,남성,중국어,초급,평일,"오전, 오후"
10001,Tutee0978,10,여성,중국어,중급,주말,오후
10002,Tutee0979,9,남성,베트남어,고급,평일,오후
10003,Tutee0980,10,남성,베트남어,초급,주말,"오후, 저녁"
10004,Tutee0981,8,여성,베트남어,초급,평일,"오전, 오후"
10005,Tutee0982,8,여성,한국어,초급,평일,"오전, 오후"
10006,Tutee0983,7,남성,중국어,고급,주말,"오전, 오후"
10007,Tutee0984,10,남성,베트남어,중급,평일,"오후, 저녁"
10008,Tutee0985,9,남성,중국어,중급,주말,오후
10009,Tutee0986,7,여성,베트남어,고급,평일,오전
10010,Tutee0987,8,남성,한국어,초급,주말,"오전, 오후, 저녁"
10011,Tutee0988,8,남성,베트남어,고급,주말,"오전, 저녁"
10012,Tutee0989,10,남성,한국어,중급,주말,"오전, 저녁"
10013,Tutee0990,9,여성,중국어,중급,주말,"오전, 저녁"
10014,Tutee0991,10,남성,한국어,초급,주말,저녁
10015,Tutee0992,7,여성,베트남어,초급,주말,"오후, 저녁"
10016,Tutee0993,8,여성,한국어,초급,평일,오전
10017,Tutee0994,9,여성,베트남어,중급,주말,오후
10018,Tutee0995,10,여성,중국어,초급,주말,"오전, 오후"
10019,Tutee0996,8,남성,한국어,중급,평일,"오후, 저녁"
10020,Tutee0997,8,여성,중국어,중급,주말,"오후, 저녁"
10021,Tutee0998,8,남성,한국어,초급,주말,저녁
10022,Tutee0999,8,여성,베트남어,고급,주말,"오후, 저녁"
10023,Tutee1000,7,남성,베트남어,중급,주말,"오전, 오후, 저녁"
10024,Tutee1001,10,여성,중국어,중급,평일,"오전, 저녁"
10025,Tutee1002,8,남성,중국어,중급,평일,오전
10026,Tutee1003,8,남성,한국어,초급,주말,"오후, 저녁"
10027,Tutee1004,7,남성,한국어,초급,평일,오후
10028,Tutee1005,10,여성,베트남어,중급,평일,오전
10029,Tutee1006,9,남성,중국어,중급,평일,오후
10030,Tutee1007,9,여성,한국어,고급,주말,"오후, 저녁"
10031,Tutee1008,8,여성,한국어,고급,평일,오후
10032,Tutee1009,9,여성,한국어,중급,주말,"오후, 저녁"
10033,Tutee1010,8,여성,중국어,초급,주말,오전
10034,Tutee1011,7,남성,중국어,중급,주말,오후
10035,Tutee1012,8,여성,한국어,초급,평일,"오전, 오후"
10036,Tutee1013,7,남성,한국어,초급,평일,저녁
10037,Tutee1014,9,남성,한국어,중급,평일,"오후, 저녁"
10038,Tutee1015,8,여성,중국어,고급,주말,"오후, 저녁"
10039,Tutee1016,8,남성,중국어,고급,평일,저녁
10040,Tutee1017,9,남성,한국어,초급,주말,"오후, 저녁"
10041,Tutee1018,7,남성,베트남어,고급,평일,"오전, 오후"
10042,Tutee1019,8,남성,중국어,고급,평일,오후
10043,Tutee1020,7,남성,중국어,중급,평일,"오전, 오후"
10044,Tutee1021,7,여성,한국어,고급,주말,저녁
10045,Tutee1022,7,남성,중국어,초급,평일,"오후, 저녁"
10046,Tutee1023,10,남성,중국어,초급,주말,오전
10047,Tutee1024,10,남성,한국어,중급,주말,"오후, 저녁"
10048,Tutee1025,9,남성,한국어,중급,주말,저녁
10049,Tutee1026,7,남성,중국어,초급,평일,오후
10050,Tutee1027,9,남성,베트남어,고급,주말,오전
10051,Tutee1028,8,남성,한국어,고급,주말,오후
10052,Tutee1029,9,여성,중국어,고급,주말,"오후, 저녁"
10053,Tutee1030,9,남성,중국어,고급,평일,"오전, 오후"
10054,Tutee1031,8,남성,중국어,고급,평일,저녁
10055,Tutee1032,8,남성,중국어,중급,주말,오전
10056,Tutee1033,10,여성,베트남어,초급,주말,"오전, 저녁"
10057,Tutee1034,9,남성,중국어,중급,평일,오후
10058,Tutee1035,10,남성,중국어,고급,평일,오전
10059,Tutee1036,9,여성,베트남어,고급,평일,오전
10060,Tutee1037,8,남성,베트남어,초급,평일,"오전, 오후"
10061,Tutee1038,8,여성,베트남어,고급,평일,오후
10062,Tutee1039,10,남성,한국어,초급,주말,"오전, 오후"
10063,Tutee1040,9,남성,베트남어,중급,평일,오전
10064,Tutee1041,8,여성,베트남어,중급,주말,오전
10065,Tutee1042,10,여성,중국어,고급,주말,"오전, 저녁"
10066,Tutee1043,9,남성,베트남어,고급,주말,오전
10067,Tutee1044,10,남성,중국어,초급,주말,오전
10068,Tutee1045,10,여성,중국어,초급,평일,오후
10069,Tutee1046,8,여성,베트남어,중급,평일,오후
10070,Tutee1047,9,남성,한국어,중급,주말,저녁
10071,Tutee1048,10,남성,중국어,고급,평일,"오전, 오후"
10072,Tutee1049,7,남성,한국어,중급,주말,오후
10073,Tutee1050,10,여성,베트남어,고급,주말,"오전, 오후"
10074,Tutee1051,8,남성,중국어,중급,평일,오전
10075,Tutee1052,7,여성,베트남어,고급,주말,"오전, 저녁"
10076,Tutee1053,7,남성,한국어,고급,평일,"오전, 오후"
10077,Tutee1054,9,여성,베트남어,고급,평일,"오전, 저녁"
10078,Tutee1055,10,남성,중국어,중급,주말,저녁
10079,Tutee1056,7,여성,중국어,초급,평일,"오후, 저녁"
10080,Tutee1057,9,남성,한국어,고급,평일,"오전, 저녁"
10081,Tutee1058,9,남성,한국어,고급,평일,"오전, 저녁"
10082,Tutee1059,9,남성,한국어,초급,평일,오전
10083,Tutee1060,8,여성,베트남어,초급,주말,"오후, 저녁"
10084,Tutee1061,10,여성,중국어,고급,주말,저녁
10085,Tutee1062,7,여성,한국어,중급,주말,"오전, 오후"
10086,Tutee1063,9,남성,한국어,중급,평일,오전
10087,Tutee1064,9,남성,베트남어,초급,평일,"오후, 저녁"
10088,Tutee1065,7,여성,한국어,초급,주말,"오전, 오후"
10089,Tutee1066,8,남성,베트남어,고급,주말,"오후, 저녁"
10090,Tutee1067,10,남성,한국어,초급,주말,오후
10091,Tutee1068,9,남성,베트남어,중급,주말,"오전, 오후, 저녁"
10092,Tutee1069,10,남성,베트남어,초급,주말,"오전, 오후"
10093,Tutee1070,10,여성,한국어,중급,주말,"오전, 오후, 저녁"
10094,Tutee1071,10,남성,중국어,중급,평일,오후
10095,Tutee1072,9,여성,한국어,중급,주말,"오전, 저녁"
10096,Tutee1073,8,남성,중국어,초급,평일,오전
10097,Tutee1074,8,여성,중국어,고급,주말,"오전, 저녁"
10098,Tutee1075,8,여성,베트남어,고급,평일,오후
10099,Tutee1076,10,남성,중국어,중급,주말,오후
10100,Tutee1077,8,남성,베트남어,초급,주말,"오전, 오후"
10101,Tutee1078,10,여성,베트남어,중급,평일,"오전, 저녁"
10102,Tutee1079,10,남성,한국어,고급,주말,오후
10103,Tutee1080,7,남성,한국어,고급,평일,"오전, 저녁"
10104,Tutee1081,7,남성,베트남어,중급,주말,저녁
10105,Tutee1082,9,남성,중국어,초급,평일,오후
10106,Tutee1083,8,여성,베트남어,초급,주말,오후
10107,Tutee1084,8,남성,중국어,초급,주말,오전
10108,Tutee1085,9,여성,중국어,중급,평일,"오전, 오후"
10109,Tutee1086,9,여성,베트남어,고급,주말,저녁
10110,Tutee1087,8,남성,중국어,고급,평일,"오전, 오후"
10111,Tutee1088,8,여성,베트남어,초급,주말,"오전, 저녁"
10112,Tutee1089,9,남성,베트남어,초급,주말,저녁
10113,Tutee1090,10,여성,중국어,고급,주말,"오후, 저녁"
10114,Tutee1091,8,남성,한국어,고급,주말,"오전, 저녁"
10115,Tutee1092,8,남성,중국어,초급,주말,오후
10116,Tutee1093,7,남성,베트남어,중급,평일,저녁
10117,Tutee1094,8,남성,한국어,중급,주말,"오전, 저녁"
10118,Tutee1095,7,여성,중국어,고급,주말,"오전, 오후"
10119,Tutee1096,10,여성,베트남어,중급,주말,"오전, 오후"
10120,Tutee1097,9,남성,베트남어,중급,주말,저녁
10121,Tutee1098,10,남성,베트남어,고급,평일,오전
10122,Tutee1099,10,여성,중국어,고급,주말,"오전, 오후"
10123,Tutee1100,7,남성,베트남어,초급,평일,"오후, 저녁"
10124,Tutee1101,10,남성,베트남어,중급,평일,"오후, 저녁"
10125,Tutee1102,9,여성,한국어,중급,평일,"오전, 오후, 저녁"
10126,Tutee1103,7,남성,중국어,고급,주말,"오후, 저녁"
10127,Tutee1104,10,남성,베트남어,고급,주말,저녁
10128,Tutee1105,8,여성,베트남어,중급,평일,"오전, 오후"
10129,Tutee1106,9,남성,한국어,초급,평일,"오전, 오후"
10130,Tutee1107,10,남성,한국어,중급,주말,오후
10131,Tutee1108,7,남성,한국어,중급,주말,오후
10132,Tutee1109,9,남성,한국어,중급,주말,저녁
10133,Tutee1110,10,여성,중국어,초급,주말,오전
10134,Tutee1111,10,여성,한국어,중급,평일,"오후, 저녁"
10135,Tutee1112,10,여성,한국어,고급,주말,"오전, 저녁"
10136,Tutee1113,9,남성,중국어,중급,주말,오전
10137,Tutee1114,9,남성,베트남어,고급,주말,오후
10138,Tutee1115,8,남성,중국어,초급,주말,오전
10139,Tutee1116,7,여성,한국어,중급,주말,"오전, 저녁"
10140,Tutee1117,9,여성,중국어,초급,평일,저녁
10141,Tutee1118,8,여성,베트남어,고급,주말,오전
10142,Tutee1119,8,남성,한국어,중급,평일,"오전, 저녁"
10143,Tutee1120,7,남성,베트남어,중급,주말,"오전, 오후"
10144,Tutee1121,8,남성,한국어,초급,주말,오후
10145,Tutee1122,8,여성,한국어,고급,주말,"오후, 저녁"
10146,Tutee1123,9,남성,한국어,고급,주말,"오전, 저녁"
10147,Tutee1124,9,여성,중국어,초급,평일,"오후, 저녁"
10148,Tutee1125,8,여성,중국어,초급,주말,"오후, 저녁"
10149,Tutee1126,9,남성,베트남어,고급,평일,"오전, 오후, 저녁"
10150,Tutee1127,8,남성,중국어,중급,주말,"오전, 오후, 저녁"
10151,Tutee1128,8,여성,중국어,중급,주말,오전
10152,Tutee1129,10,남성,한국어,중급,주말,오후
10153,Tutee1130,7,남성,한국어,고급,주말,"오전, 저녁"
10154,Tutee1131,8,남성,베트남어,중급,주말,오후
10155,Tutee1132,7,남성,베트남어,중급,평일,"오전, 저녁"
10156,Tutee1133,7,여성,한국어,초급,주말,"오전, 오후, 저녁"
10157,Tutee1134,10,여성,한국어,고급,평일,저녁
10158,Tutee1135,7,남성,중국어,중급,주말,"오전, 저녁"
10159,Tutee1136,10,남성,중국어,중급,평일,오전
10160,Tutee1137,10,여성,베트남어,고급,평일,오후
10161,Tutee1138,7,여성,한국어,고급,주말,저녁
10162,Tutee1139,7,여성,베트남어,고급,평일,오후
10163,Tutee1140,10,남성,한국어,중급,주말,오전
10164,Tutee1141,10,남성,베트남어,고급,평일,저녁
10165,Tutee1142,9,여성,베트남어,초급,평일,오전
10166,Tutee1143,10,여성,베트남어,중급,평일,"오후, 저녁"
10167,Tutee1144,9,남성,한국어,고급,주말,"오후, 저녁"
10168,Tutee1145,9,남성,중국어,초급,주말,오전
10169,Tutee1146,9,여성,베트남어,고급,평일,저녁
10170,Tutee1147,7,여성,한국어,고급,평일,저녁
10171,Tutee1148,10,여성,한국어,고급,평일,"오전, 저녁"
10172,Tutee1149,8,남성,베트남어,중급,평일,"오후, 저녁"
10173,Tutee1150,8,남성,베트남어,고급,주말,오전
10174,Tutee1151,8,여성,중국어,중급,평일,오전
10175,Tutee1152,7,여성,중국어,중급,평일,오후
10176,Tutee1153,9,남성,중국어,초급,평일,저녁
10177,Tutee1154,10,여성,중국어,중급,주말,"오전, 저녁"
10178,Tutee1155,7,여성,한국어,고급,주말,"오전, 오후, 저녁"
10179,Tutee1156,7,남성,한국어,중급,평일,저녁
10180,Tutee1157,9,남성,중국어,중급,주말,"오후, 저녁"
10181,Tutee1158,10,남성,중국어,중급,평일,"오전, 오후, 저녁"
10182,Tutee1159,9,남성,베트남어,중급,평일,"오전, 오후, 저녁"
10183,Tutee1160,9,여성,한국어,중급,주말,오후
10184,Tutee1161,10,여성,중국어,고급,주말,"오후, 저녁"
10185,Tutee1162,7,남성,중국어,고급,평일,오전
10186,Tutee1163,8,남성,한국어,고급,평일,"오전, 오후, 저녁"
10187,Tutee1164,8,여성,한국어,중급,주말,"오후, 저녁"
10188,Tutee1165,8,남성,한국어,중급,주말,"오전, 오후, 저녁"
10189,Tutee1166,9,남성,베트남어,고급,평일,"오전, 오후"
10190,Tutee1167,9,여성,한국어,중급,평일,오후
10191,Tutee1168,7,여성,한국어,중급,주말,오전
10192,Tutee1169,9,남성,한국어,고급,평일,"오전, 오후"
10193,Tutee1170,8,남성,중국어,초급,주말,오전
10194,Tutee1171,9,남성,중국어,중급,평일,"오전, 오후"
10195,Tutee1172,8,남성,중국어,고급,주말,"오전, 오후"
10196,Tutee1173,8,여성,베트남어,중급,평일,"오후, 저녁"
10197,Tutee1174,7,여성,베트남어,중급,평일,"오전, 오후"
10198,Tutee1175,9,여성,중국어,중급,평일,오전
10199,Tutee1176,8,여성,한국어,고급,평일,오전
10200,Tutee1177,7,여성,중국어,초급,평일,오전
10201,Tutee1178,10,남성,베트남어,초급,평일,"오전, 오후"
10202,Tutee1179,10,여성,한국어,초급,평일,오전
10203,Tutee1180,7,남성,한국어,초급,평일,"오후, 저녁"
10204,Tutee1181,7,여성,중국어,고급,평일,오후
10205,Tutee1182,9,여성,한국어,고급,평일,오후
10206,Tutee1183,7,남성,베트남어,중급,평일,오전
10207,Tutee1184,7,여성,중국어,고급,평일,"오후, 저녁"
